movement_id,date_id,terminal_id,vessel_id,cargo_type,container_count,move_duration,shift,is_anomaly,anomaly_score
12973,2023-12-22,25,158,Raw Materials,300,554.06,Night,0,0.189
12974,2023-12-22,41,503,Chemicals,406,411.78,Day,0,0.073
12975,2023-12-22,20,527,Raw Materials,1040,508.7,Night,0,0.1
12976,2023-12-22,31,568,Textiles,1398,516.78,Day,0,0.233
12977,2023-12-22,20,596,Chemicals,589,1292.19,Night,1,0.747
12978,2023-12-22,25,263,Raw Materials,969,405.61,Night,0,0.135
12979,2023-12-22,40,256,Raw Materials,1446,533.63,Night,0,0.125
12980,2023-12-23,35,136,Chemicals,1263,488.89,Day,0,0.249
12981,2023-12-23,15,136,Vehicles,1045,514.53,Day,0,0.27
12982,2023-12-23,14,356,Textiles,244,389.86,Night,0,0.265
12983,2023-12-23,8,562,Chemicals,175,455.56,Day,0,0.101
12984,2023-12-23,9,507,Food,127,584.85,Day,0,0.034
12985,2023-12-23,36,424,Food,927,531.63,Day,0,0.005
12986,2023-12-23,24,374,Raw Materials,866,458.11,Day,0,0.123
12987,2023-12-23,18,400,Machinery,1102,471.21,Day,0,0.269
12988,2023-12-24,19,383,Textiles,986,478.41,Day,0,0.123
12989,2023-12-24,1,588,Vehicles,920,549.72,Night,0,0.06
12990,2023-12-24,26,311,Textiles,1288,481.02,Night,0,0.068
12991,2023-12-24,15,628,Electronics,1081,521.9,Day,0,0.171
12992,2023-12-24,8,57,Raw Materials,108,516.99,Night,0,0.193
12993,2023-12-24,35,220,Textiles,1076,459.25,Night,0,0.266
12994,2023-12-24,5,624,Food,1424,530.3,Night,0,0.256
12995,2023-12-25,32,432,Electronics,621,529.71,Night,0,0.271
12996,2023-12-25,42,344,Electronics,927,527.37,Day,0,0.094
12997,2023-12-25,39,615,Food,355,641.61,Day,0,0.247
12998,2023-12-25,19,515,Electronics,653,466.6,Night,0,0.147
12999,2023-12-25,37,333,Electronics,806,494.79,Night,0,0.132
13000,2023-12-25,6,123,Vehicles,616,506.43,Day,0,0.3
13001,2023-12-25,21,126,Food,582,504.59,Day,0,0.271
13002,2023-12-26,44,109,Raw Materials,575,492.64,Night,0,0.215
13003,2023-12-26,19,262,Electronics,691,527.59,Day,0,0.019
13004,2023-12-26,4,133,Vehicles,632,473.82,Day,0,0.126
13005,2023-12-26,44,382,Machinery,1492,616.66,Night,0,0.094
13006,2023-12-26,13,465,Textiles,752,500.69,Day,0,0.019
13007,2023-12-26,43,170,Vehicles,459,505.16,Night,0,0.24
13008,2023-12-26,45,406,Vehicles,488,507.11,Night,0,0.119
13009,2023-12-26,24,279,Vehicles,1414,534.71,Day,0,0.084
13010,2023-12-27,26,339,Machinery,1170,518.24,Day,0,0.165
13011,2023-12-27,28,29,Chemicals,1363,601.63,Night,0,0.282
13012,2023-12-27,24,576,Textiles,289,538.95,Night,0,0.204
13013,2023-12-27,42,607,Machinery,749,552.14,Night,0,0.119
13014,2023-12-27,13,47,Chemicals,779,470.45,Day,0,0.141
13015,2023-12-27,7,401,Machinery,1349,464.76,Night,0,0.203
13016,2023-12-27,20,408,Machinery,147,498.79,Night,0,0.118
13017,2023-12-27,21,73,Food,1219,530.49,Day,0,0.022
13018,2023-12-27,30,294,Food,986,500.07,Night,0,0.121
13019,2023-12-27,28,301,Chemicals,1421,554.16,Night,0,0.248
13020,2023-12-28,44,581,Vehicles,909,518.43,Night,0,0.119
13021,2023-12-28,31,610,Raw Materials,833,1319.27,Night,1,0.818
13022,2023-12-28,9,123,Machinery,812,541.06,Night,0,0.151
13023,2023-12-28,26,28,Vehicles,445,489.54,Day,0,0.279
13024,2023-12-28,15,634,Machinery,454,540.96,Night,0,0.298
13025,2023-12-28,4,588,Electronics,878,678.13,Night,0,0.266
13026,2023-12-28,44,73,Machinery,1497,454.62,Night,0,0.127
13027,2023-12-28,23,423,Raw Materials,1334,516.81,Day,0,0.192
13028,2023-12-28,13,396,Electronics,907,500.75,Day,0,0.034
13029,2023-12-28,28,517,Vehicles,552,612.55,Day,0,0.27
13030,2023-12-29,42,478,Raw Materials,1416,573.9,Night,0,0.129
13031,2023-12-29,42,159,Food,223,477.12,Night,0,0.197
13032,2023-12-29,2,435,Chemicals,295,566.48,Day,0,0.018
13033,2023-12-29,41,495,Machinery,656,513.27,Day,0,0.052
13034,2023-12-29,7,201,Electronics,427,504.72,Night,0,0.278
13035,2023-12-29,2,535,Textiles,1038,559.87,Day,0,0.257
13036,2023-12-29,20,514,Electronics,512,495.81,Night,0,0.248
13037,2023-12-30,45,546,Textiles,1056,594.46,Day,0,0.063
13038,2023-12-30,19,384,Chemicals,412,461.67,Night,0,0.267
13039,2023-12-30,24,510,Vehicles,768,583.54,Night,0,0.139
13040,2023-12-30,18,624,Food,421,527.34,Day,0,0.068
13041,2023-12-30,18,473,Textiles,213,453.04,Day,0,0.134
13042,2023-12-30,14,182,Vehicles,808,577.67,Day,0,0.09
13043,2023-12-31,36,490,Raw Materials,330,442.12,Night,0,0.153
13044,2023-12-31,1,345,Machinery,1274,517.67,Day,0,0.169
13045,2023-12-31,7,294,Electronics,122,563.51,Night,0,0.117
13046,2023-12-31,21,79,Machinery,811,477.55,Night,0,0.175
13047,2023-12-31,12,403,Chemicals,254,448.42,Night,0,0.026
13048,2023-12-31,2,386,Chemicals,284,529.1,Day,0,0.152
13049,2023-12-31,17,165,Vehicles,325,563.73,Day,0,0.204
13050,2023-12-31,3,354,Raw Materials,1474,455.67,Night,0,0.221
13051,2023-12-31,41,618,Raw Materials,829,1193.96,Night,1,0.97
13052,2023-12-31,38,6,Machinery,906,483.5,Day,0,0.083
13053,2024-01-01,31,318,Textiles,1456,531.27,Day,0,0.132
13054,2024-01-01,29,251,Textiles,1087,489.62,Day,0,0.132
13055,2024-01-01,5,78,Raw Materials,542,521.09,Day,0,0.272
13056,2024-01-01,23,565,Electronics,166,574.65,Day,0,0.048
13057,2024-01-01,6,132,Chemicals,678,565.1,Night,0,0.204
13058,2024-01-01,2,152,Vehicles,432,502.95,Night,0,0.185
13059,2024-01-01,42,558,Raw Materials,387,496.24,Night,0,0.129
13060,2024-01-01,24,218,Chemicals,197,551.35,Day,0,0.062
13061,2024-01-01,44,347,Electronics,574,467.03,Night,0,0.259
13062,2024-01-01,30,582,Raw Materials,121,510.66,Night,0,0.091
13063,2024-01-01,38,109,Vehicles,1116,421.63,Night,0,0.004
13064,2024-01-01,18,261,Raw Materials,783,654.67,Night,0,0.148
13065,2024-01-02,43,63,Machinery,1036,565.42,Night,0,0.002
13066,2024-01-02,26,375,Machinery,472,458.59,Night,0,0.114
13067,2024-01-02,13,478,Machinery,719,540.8,Day,0,0.081
13068,2024-01-02,30,203,Machinery,152,1681.58,Night,1,0.936
13069,2024-01-02,5,97,Vehicles,1283,535.67,Night,0,0.03
13070,2024-01-02,29,522,Raw Materials,287,466.04,Night,0,0.211
13071,2024-01-03,36,449,Electronics,680,455.43,Day,0,0.002
13072,2024-01-03,4,261,Food,1098,437.4,Night,0,0.058
13073,2024-01-03,20,242,Vehicles,261,551.37,Day,0,0.012
13074,2024-01-03,22,516,Textiles,818,471.05,Day,0,0.135
13075,2024-01-03,30,147,Textiles,1262,428.74,Day,0,0.266
13076,2024-01-03,22,98,Vehicles,435,501.68,Day,0,0.085
13077,2024-01-03,18,536,Electronics,1309,539.12,Night,0,0.192
13078,2024-01-03,18,520,Vehicles,992,550.98,Night,0,0.179
13079,2024-01-04,25,250,Machinery,453,558.78,Night,0,0.245
13080,2024-01-04,11,463,Machinery,340,521.68,Night,0,0.056
13081,2024-01-04,30,523,Machinery,339,518.64,Day,0,0.192
13082,2024-01-04,7,220,Raw Materials,335,540.07,Day,0,0.153
13083,2024-01-04,21,434,Food,1033,511.73,Night,0,0.189
13084,2024-01-04,11,48,Chemicals,604,511.37,Day,0,0.085
13085,2024-01-04,10,328,Textiles,970,534.3,Night,0,0.289
13086,2024-01-04,35,375,Machinery,1175,508.75,Day,0,0.229
13087,2024-01-04,4,598,Raw Materials,1037,556.19,Night,0,0.136
13088,2024-01-04,37,267,Raw Materials,286,448.64,Night,0,0.255
13089,2024-01-04,3,587,Machinery,223,548.1,Day,0,0.122
13090,2024-01-05,13,488,Food,680,435.19,Night,0,0.052
13091,2024-01-05,20,41,Electronics,889,446.79,Night,0,0.222
13092,2024-01-05,14,589,Machinery,1011,452.03,Night,0,0.206
13093,2024-01-05,32,191,Food,132,467.26,Night,0,0.176
13094,2024-01-05,6,569,Machinery,424,533.08,Day,0,0.269
13095,2024-01-05,39,243,Chemicals,1469,582.07,Day,0,0.019
13096,2024-01-05,1,296,Textiles,1016,419.36,Night,0,0.105
13097,2024-01-05,27,93,Chemicals,112,533.48,Day,0,0.135
13098,2024-01-06,24,381,Food,129,457.33,Night,0,0.199
13099,2024-01-06,25,453,Food,795,599.27,Night,0,0.211
13100,2024-01-06,9,223,Vehicles,680,531.56,Night,0,0.092
13101,2024-01-06,16,2,Textiles,122,444.7,Day,0,0.09
13102,2024-01-06,46,448,Chemicals,763,515.47,Day,0,0.192
13103,2024-01-06,46,525,Vehicles,443,549.83,Day,0,0.237
13104,2024-01-06,35,122,Vehicles,469,572.12,Night,0,0.138
13105,2024-01-06,5,241,Food,349,501.71,Day,0,0.164
13106,2024-01-07,23,369,Chemicals,828,462.86,Day,0,0.138
13107,2024-01-07,38,143,Food,262,1254.51,Day,1,0.883
13108,2024-01-07,46,486,Textiles,742,439.37,Night,0,0.09
13109,2024-01-07,24,253,Chemicals,1152,523.12,Night,0,0.193
13110,2024-01-07,2,600,Chemicals,963,573.1,Night,0,0.257
13111,2024-01-07,37,261,Chemicals,1255,491.4,Day,0,0.083
13112,2024-01-07,10,234,Food,698,577.1,Day,0,0.012
13113,2024-01-08,30,184,Raw Materials,841,410.13,Day,0,0.214
13114,2024-01-08,9,491,Textiles,932,508.14,Day,0,0.055
13115,2024-01-08,44,419,Textiles,790,423.74,Night,0,0.095
13116,2024-01-08,33,265,Electronics,519,583.08,Day,0,0.284
13117,2024-01-08,9,154,Raw Materials,973,540.01,Day,0,0.239
13118,2024-01-08,26,416,Chemicals,1070,451.83,Day,0,0.28
13119,2024-01-09,23,272,Food,575,505.04,Day,0,0.15
13120,2024-01-09,36,27,Raw Materials,604,1372.77,Night,1,0.89
13121,2024-01-09,43,89,Textiles,741,366.22,Night,0,0.045
13122,2024-01-09,2,470,Food,801,519.96,Night,0,0.182
13123,2024-01-09,13,49,Electronics,1493,506.48,Night,0,0.16
13124,2024-01-09,4,464,Food,1328,530.71,Day,0,0.158
13125,2024-01-09,25,612,Raw Materials,1087,479.86,Night,0,0.291
13126,2024-01-09,24,457,Machinery,643,584.95,Night,0,0.108
13127,2024-01-09,30,259,Textiles,885,509.65,Day,0,0.159
13128,2024-01-09,41,617,Textiles,565,527.88,Night,0,0.122
13129,2024-01-09,4,253,Food,1227,469.06,Night,0,0.29
13130,2024-01-09,44,629,Raw Materials,388,539.2,Day,0,0.017
13131,2024-01-10,22,213,Electronics,964,500.72,Day,0,0.14
13132,2024-01-10,37,396,Textiles,1253,580.76,Night,0,0.169
13133,2024-01-10,26,373,Textiles,101,494.76,Day,0,0.191
13134,2024-01-10,15,529,Machinery,1292,456.48,Day,0,0.103
13135,2024-01-10,44,29,Machinery,213,533.97,Night,0,0.254
13136,2024-01-10,2,304,Raw Materials,821,478.72,Day,0,0.139
13137,2024-01-10,25,634,Textiles,762,541.06,Night,0,0.037
13138,2024-01-10,30,289,Chemicals,210,597.76,Night,0,0.192
13139,2024-01-10,2,565,Vehicles,634,637.42,Day,0,0.033
13140,2024-01-10,36,412,Chemicals,393,512.17,Night,0,0.111
13141,2024-01-10,28,28,Chemicals,1473,550.27,Night,0,0.246
13142,2024-01-10,11,308,Food,686,465.7,Night,0,0.05
13143,2024-01-11,19,531,Electronics,413,488.68,Night,0,0.085
13144,2024-01-11,27,470,Food,537,531.62,Day,0,0.199
13145,2024-01-11,2,523,Raw Materials,1238,484.47,Day,0,0.028
13146,2024-01-11,36,607,Textiles,109,401.06,Day,0,0.233
13147,2024-01-11,19,31,Vehicles,712,546.22,Day,0,0.24
13148,2024-01-11,45,61,Electronics,1479,510.71,Day,0,0.218
13149,2024-01-11,41,272,Raw Materials,616,482.12,Night,0,0.029
13150,2024-01-11,13,351,Textiles,1351,461.72,Day,0,0.289
13151,2024-01-11,45,352,Machinery,1402,560.42,Night,0,0.025
13152,2024-01-11,45,102,Food,247,595.37,Day,0,0.21
13153,2024-01-12,20,601,Machinery,637,539.14,Day,0,0.22
13154,2024-01-12,6,86,Vehicles,120,438.82,Night,0,0.015
13155,2024-01-12,20,576,Chemicals,1372,539.69,Night,0,0.174
13156,2024-01-12,24,451,Vehicles,1056,504.84,Day,0,0.209
13157,2024-01-12,16,422,Food,552,519.91,Night,0,0.058
13158,2024-01-12,39,124,Chemicals,801,517.72,Day,0,0.189
13159,2024-01-12,9,158,Machinery,847,542.5,Night,0,0.241
13160,2024-01-12,19,560,Chemicals,1448,593.75,Day,0,0.25
13161,2024-01-12,17,223,Raw Materials,1391,516.59,Day,0,0.094
13162,2024-01-13,20,289,Vehicles,484,588.31,Day,0,0.052
13163,2024-01-13,4,495,Electronics,1210,522.89,Day,0,0.168
13164,2024-01-13,10,557,Raw Materials,1129,501.88,Night,0,0.211
13165,2024-01-13,23,621,Raw Materials,992,517.64,Day,0,0.047
13166,2024-01-13,12,76,Chemicals,913,434.66,Night,0,0.083
13167,2024-01-13,30,429,Electronics,1053,527.15,Night,0,0.249
13168,2024-01-13,33,540,Textiles,555,510.29,Night,0,0.121
13169,2024-01-13,7,567,Food,474,520.68,Night,0,0.238
13170,2024-01-13,20,234,Textiles,110,542.2,Night,0,0.271
13171,2024-01-13,4,565,Textiles,1046,586.63,Day,0,0.011
13172,2024-01-13,18,10,Chemicals,468,449.43,Night,0,0.143
13173,2024-01-14,23,72,Raw Materials,927,1197.32,Night,1,0.924
13174,2024-01-14,10,201,Vehicles,696,494.5,Day,0,0.134
13175,2024-01-14,8,116,Chemicals,481,477.8,Day,0,0.162
13176,2024-01-14,6,231,Machinery,1336,554.15,Day,0,0.019
13177,2024-01-14,43,241,Textiles,854,469.33,Day,0,0.259
13178,2024-01-14,42,336,Raw Materials,174,492.02,Night,0,0.196
13179,2024-01-14,39,302,Raw Materials,904,474.11,Day,0,0.038
13180,2024-01-14,9,483,Machinery,521,526.32,Night,0,0.158
13181,2024-01-14,19,25,Chemicals,311,439.8,Night,0,0.265
13182,2024-01-15,46,555,Textiles,841,591.17,Day,0,0.169
13183,2024-01-15,20,380,Vehicles,302,499.45,Night,0,0.257
13184,2024-01-15,11,187,Machinery,1326,463.31,Day,0,0.052
13185,2024-01-15,32,228,Machinery,411,1207.36,Day,1,0.938
13186,2024-01-15,1,159,Raw Materials,566,503.22,Night,0,0.185
13187,2024-01-15,25,43,Electronics,1161,515.89,Night,0,0.089
13188,2024-01-15,6,172,Raw Materials,178,458.04,Day,0,0.29
13189,2024-01-15,15,126,Food,526,468.71,Night,0,0.072
13190,2024-01-15,37,42,Electronics,432,484.39,Day,0,0.062
13191,2024-01-15,45,491,Food,644,506.66,Night,0,0.238
13192,2024-01-15,12,7,Chemicals,1476,476.73,Day,0,0.235
13193,2024-01-15,8,498,Chemicals,846,513.8,Day,0,0.174
13194,2024-01-16,16,125,Raw Materials,625,495.83,Night,0,0.115
13195,2024-01-16,5,327,Electronics,726,522.42,Day,0,0.109
13196,2024-01-16,12,532,Textiles,278,443.72,Night,0,0.298
13197,2024-01-16,9,496,Food,602,513.7,Day,0,0.166
13198,2024-01-16,13,40,Chemicals,524,434.2,Day,0,0.031
13199,2024-01-16,4,211,Textiles,1240,609.81,Night,0,0.172
13200,2024-01-16,24,399,Vehicles,899,441.21,Night,0,0.175
13201,2024-01-16,10,594,Vehicles,245,583.1,Day,0,0.127
13202,2024-01-16,33,606,Textiles,1089,442.37,Day,0,0.1
13203,2024-01-16,28,599,Food,1097,531.78,Night,0,0.076
13204,2024-01-17,18,401,Chemicals,1037,439.89,Day,0,0.119
13205,2024-01-17,2,94,Textiles,726,500.42,Night,0,0.063
13206,2024-01-17,35,16,Textiles,1292,1863.99,Night,1,0.743
13207,2024-01-17,14,111,Chemicals,1127,511.89,Day,0,0.238
13208,2024-01-17,1,261,Food,963,459.78,Day,0,0.091
13209,2024-01-17,5,189,Vehicles,966,559.32,Day,0,0.138
13210,2024-01-17,13,595,Textiles,1427,1286.63,Night,1,0.89
13211,2024-01-17,43,158,Raw Materials,141,559.17,Night,0,0.1
13212,2024-01-17,40,418,Electronics,673,514.33,Day,0,0.116
13213,2024-01-18,45,291,Food,231,448.29,Day,0,0.148
13214,2024-01-18,25,553,Machinery,520,495.54,Day,0,0.061
13215,2024-01-18,6,610,Chemicals,591,542.65,Day,0,0.287
13216,2024-01-18,25,395,Textiles,493,481.77,Day,0,0.073
13217,2024-01-18,9,566,Raw Materials,221,470.96,Day,0,0.105
13218,2024-01-18,4,448,Food,1431,424.86,Night,0,0.006
13219,2024-01-19,46,540,Electronics,588,501.63,Night,0,0.221
13220,2024-01-19,21,263,Textiles,1330,491.96,Night,0,0.213
13221,2024-01-19,26,608,Vehicles,901,526.51,Day,0,0.091
13222,2024-01-19,34,79,Electronics,409,524.33,Night,0,0.277
13223,2024-01-19,24,343,Machinery,694,491.89,Night,0,0.138
13224,2024-01-19,4,4,Raw Materials,865,1755.26,Day,1,0.713
13225,2024-01-20,35,368,Chemicals,1127,482.38,Night,0,0.177
13226,2024-01-20,34,199,Chemicals,715,540.68,Day,0,0.165
13227,2024-01-20,38,452,Textiles,899,494.23,Day,0,0.023
13228,2024-01-20,3,480,Vehicles,804,511.42,Night,0,0.185
13229,2024-01-20,35,362,Textiles,1301,593.71,Night,0,0.107
13230,2024-01-20,5,583,Machinery,478,580.41,Night,0,0.209
13231,2024-01-20,31,532,Electronics,418,500.91,Night,0,0.263
13232,2024-01-20,44,415,Food,562,420.8,Night,0,0.098
13233,2024-01-21,33,40,Chemicals,514,497.22,Night,0,0.255
13234,2024-01-21,36,192,Machinery,1136,522.01,Night,0,0.278
13235,2024-01-21,23,14,Electronics,196,517.94,Night,0,0.016
13236,2024-01-21,32,458,Food,1207,573.51,Night,0,0.16
13237,2024-01-21,42,471,Machinery,594,469.87,Day,0,0.155
13238,2024-01-21,3,348,Textiles,317,543.45,Night,0,0.254
13239,2024-01-21,13,4,Vehicles,582,420.75,Day,0,0.072
13240,2024-01-21,39,40,Electronics,407,511.77,Day,0,0.057
13241,2024-01-21,28,229,Vehicles,1315,559.17,Night,0,0.299
13242,2024-01-21,38,292,Vehicles,286,482.94,Night,0,0.139
13243,2024-01-21,22,611,Textiles,667,520.8,Night,0,0.04
13244,2024-01-21,33,580,Raw Materials,1217,518.01,Day,0,0.296
13245,2024-01-22,3,180,Food,1319,506.87,Night,0,0.01
13246,2024-01-22,29,536,Machinery,190,517.35,Day,0,0.059
13247,2024-01-22,39,395,Vehicles,951,617.56,Night,0,0.029
13248,2024-01-22,10,199,Chemicals,1273,453.1,Night,0,0.047
13249,2024-01-22,14,57,Food,147,479.08,Night,0,0.017
13250,2024-01-22,28,437,Machinery,1256,1074.08,Day,1,0.857
13251,2024-01-22,30,568,Chemicals,1464,555.04,Day,0,0.237
13252,2024-01-22,38,40,Raw Materials,1250,510.28,Day,0,0.176
13253,2024-01-22,11,429,Electronics,174,509.91,Night,0,0.109
13254,2024-01-22,35,204,Chemicals,671,573.18,Night,0,0.03
13255,2024-01-22,43,122,Food,1437,554.37,Day,0,0.299
13256,2024-01-23,10,505,Machinery,1222,555.51,Night,0,0.046
13257,2024-01-23,10,445,Machinery,290,454.25,Day,0,0.08
13258,2024-01-23,26,620,Raw Materials,710,612.47,Day,0,0.036
13259,2024-01-23,10,254,Electronics,1050,524.66,Night,0,0.046
13260,2024-01-23,19,618,Raw Materials,1034,595.53,Day,0,0.268
13261,2024-01-23,5,208,Electronics,1210,1702.13,Day,1,0.875
13262,2024-01-23,32,406,Food,1452,549.95,Night,0,0.091
13263,2024-01-23,29,483,Food,1201,527.58,Night,0,0.16
13264,2024-01-23,27,277,Electronics,467,527.12,Night,0,0.025
13265,2024-01-23,28,561,Food,1073,548.06,Day,0,0.271
13266,2024-01-24,45,392,Food,688,474.45,Day,0,0.202
13267,2024-01-24,15,345,Raw Materials,275,493.49,Night,0,0.158
13268,2024-01-24,16,492,Chemicals,867,518.53,Night,0,0.224
13269,2024-01-24,42,166,Vehicles,723,436.74,Day,0,0.023
13270,2024-01-24,26,498,Textiles,132,539.09,Day,0,0.254
13271,2024-01-24,28,603,Vehicles,570,441.3,Night,0,0.012
13272,2024-01-24,11,374,Chemicals,1190,386.67,Night,0,0.212
13273,2024-01-24,43,60,Vehicles,836,501.06,Day,0,0.096
13274,2024-01-24,27,513,Chemicals,757,544.83,Day,0,0.119
13275,2024-01-24,32,491,Textiles,976,434.38,Day,0,0.139
13276,2024-01-24,35,420,Machinery,316,562.09,Night,0,0.288
13277,2024-01-24,30,108,Chemicals,124,475.9,Day,0,0.236
13278,2024-01-25,27,501,Chemicals,431,484.63,Night,0,0.121
13279,2024-01-25,32,152,Chemicals,539,564.14,Day,0,0.266
13280,2024-01-25,30,346,Textiles,339,431.6,Night,0,0.169
13281,2024-01-25,5,583,Food,1065,433.82,Night,0,0.209
13282,2024-01-25,27,104,Electronics,952,546.43,Day,0,0.259
13283,2024-01-25,2,626,Vehicles,222,507.12,Day,0,0.107
13284,2024-01-25,1,316,Textiles,1094,499.78,Night,0,0.193
13285,2024-01-25,4,535,Machinery,303,446.41,Day,0,0.049
13286,2024-01-25,41,55,Vehicles,463,562.32,Day,0,0.13
13287,2024-01-25,37,360,Raw Materials,708,517.83,Day,0,0.117
13288,2024-01-25,17,402,Electronics,286,574.81,Day,0,0.241
13289,2024-01-26,26,447,Machinery,466,455.72,Day,0,0.194
13290,2024-01-26,21,526,Electronics,1307,502.21,Day,0,0.067
13291,2024-01-26,28,431,Raw Materials,290,534.39,Night,0,0.215
13292,2024-01-26,25,375,Machinery,589,464.14,Night,0,0.233
13293,2024-01-26,30,377,Machinery,282,555.04,Day,0,0.021
13294,2024-01-26,18,604,Vehicles,214,518.06,Day,0,0.236
13295,2024-01-27,21,218,Food,186,547.28,Day,0,0.032
13296,2024-01-27,36,117,Machinery,1255,506.19,Night,0,0.017
13297,2024-01-27,14,482,Electronics,900,492.98,Day,0,0.193
13298,2024-01-27,38,185,Vehicles,561,539.7,Day,0,0.255
13299,2024-01-27,39,146,Machinery,510,440.94,Day,0,0.123
13300,2024-01-27,32,160,Electronics,868,492.77,Day,0,0.202
13301,2024-01-27,36,319,Textiles,406,510.25,Day,0,0.037
13302,2024-01-27,46,244,Electronics,752,594.86,Night,0,0.119
13303,2024-01-27,13,464,Food,642,572.73,Day,0,0.117
13304,2024-01-27,37,97,Raw Materials,372,366.16,Night,0,0.275
13305,2024-01-27,20,146,Vehicles,757,455.54,Night,0,0.207
13306,2024-01-28,22,243,Raw Materials,1482,575.93,Day,0,0.149
13307,2024-01-28,21,491,Textiles,391,497.24,Night,0,0.107
13308,2024-01-28,45,351,Textiles,490,568.16,Day,0,0.015
13309,2024-01-28,24,197,Vehicles,1148,540.73,Night,0,0.271
13310,2024-01-28,37,366,Raw Materials,1052,585.1,Day,0,0.127
13311,2024-01-28,30,516,Food,1097,506.59,Night,0,0.299
13312,2024-01-28,34,595,Vehicles,1157,598.41,Night,0,0.288
13313,2024-01-28,17,158,Chemicals,681,423.65,Night,0,0.176
13314,2024-01-28,6,614,Raw Materials,460,468.77,Day,0,0.23
13315,2024-01-28,1,341,Textiles,1480,592.13,Day,0,0.005
13316,2024-01-29,23,537,Vehicles,525,479.8,Night,0,0.198
13317,2024-01-29,26,517,Food,348,525.48,Day,0,0.197
13318,2024-01-29,37,201,Raw Materials,841,513.79,Night,0,0.154
13319,2024-01-29,23,399,Chemicals,1491,575.82,Night,0,0.071
13320,2024-01-29,23,364,Vehicles,718,546.98,Night,0,0.051
13321,2024-01-29,9,485,Textiles,466,539.86,Night,0,0.269
13322,2024-01-29,16,81,Chemicals,738,597.33,Night,0,0.075
13323,2024-01-30,20,632,Vehicles,1345,453.48,Day,0,0.078
13324,2024-01-30,43,529,Textiles,154,1764.67,Night,1,0.704
13325,2024-01-30,44,44,Chemicals,478,402.87,Day,0,0.168
13326,2024-01-30,14,118,Food,879,421.72,Night,0,0.047
13327,2024-01-30,12,544,Vehicles,835,576.17,Day,0,0.218
13328,2024-01-30,22,230,Electronics,1357,552.96,Day,0,0.162
13329,2024-01-30,20,263,Food,1012,497.65,Day,0,0.294
13330,2024-01-30,6,369,Vehicles,740,439.96,Day,0,0.115
13331,2024-01-30,36,530,Raw Materials,413,1568.06,Night,1,0.822
13332,2024-01-30,13,546,Food,1020,563.65,Day,0,0.252
13333,2024-01-30,31,555,Textiles,212,563.88,Day,0,0.084
13334,2024-01-30,18,60,Vehicles,1376,522.28,Day,0,0.015
13335,2024-01-31,19,630,Chemicals,467,535.58,Day,0,0.225
13336,2024-01-31,5,539,Raw Materials,385,476.01,Night,0,0.192
13337,2024-01-31,23,240,Chemicals,552,460.5,Day,0,0.153
13338,2024-01-31,37,102,Machinery,267,521.28,Night,0,0.245
13339,2024-01-31,34,111,Vehicles,1190,531.02,Day,0,0.058
13340,2024-01-31,10,564,Chemicals,775,571.42,Day,0,0.137
13341,2024-01-31,19,302,Food,1388,478.12,Night,0,0.112
13342,2024-01-31,5,62,Chemicals,993,521.91,Day,0,0.165
13343,2024-01-31,30,615,Raw Materials,961,561.16,Night,0,0.076
13344,2024-01-31,20,297,Electronics,728,536.77,Day,0,0.264
13345,2024-01-31,27,544,Machinery,554,489.7,Day,0,0.298
13346,2024-02-01,45,544,Machinery,747,542.45,Day,0,0.136
13347,2024-02-01,40,232,Electronics,535,578.74,Day,0,0.03
13348,2024-02-01,22,471,Machinery,1263,458.75,Day,0,0.091
13349,2024-02-01,37,89,Raw Materials,897,408.24,Night,0,0.164
13350,2024-02-01,19,460,Textiles,900,472.95,Night,0,0.25
13351,2024-02-01,6,537,Food,680,517.65,Night,0,0.095
13352,2024-02-01,1,155,Food,787,495.69,Day,0,0.046
13353,2024-02-01,32,127,Electronics,1429,472.78,Day,0,0.033
13354,2024-02-02,42,39,Food,1459,557.59,Day,0,0.272
13355,2024-02-02,13,301,Chemicals,503,591.79,Day,0,0.203
13356,2024-02-02,14,254,Raw Materials,1412,510.59,Night,0,0.199
13357,2024-02-02,17,481,Raw Materials,991,468.28,Night,0,0.124
13358,2024-02-02,2,9,Chemicals,357,1307.23,Day,1,0.769
13359,2024-02-02,41,487,Electronics,371,527.2,Night,0,0.015
13360,2024-02-02,46,292,Food,342,385.36,Day,0,0.256
13361,2024-02-02,3,499,Textiles,1371,561.55,Day,0,0.058
13362,2024-02-02,19,337,Food,914,431.37,Night,0,0.238
13363,2024-02-02,19,541,Vehicles,392,434.43,Day,0,0.06
13364,2024-02-03,17,235,Chemicals,498,543.49,Day,0,0.283
13365,2024-02-03,33,587,Raw Materials,109,552.7,Day,0,0.173
13366,2024-02-03,14,571,Raw Materials,1430,534.2,Night,0,0.198
13367,2024-02-03,6,318,Chemicals,527,552.32,Night,0,0.201
13368,2024-02-03,43,205,Textiles,1349,613.15,Day,0,0.068
13369,2024-02-03,7,8,Raw Materials,630,495.35,Day,0,0.208
13370,2024-02-03,23,58,Food,790,452.52,Day,0,0.203
13371,2024-02-03,32,224,Electronics,457,1749.02,Day,1,0.832
13372,2024-02-03,31,444,Food,855,1401.44,Night,1,0.792
13373,2024-02-03,26,190,Raw Materials,125,501.98,Day,0,0.282
13374,2024-02-04,31,356,Raw Materials,1157,1452.0,Day,1,0.883
